Abraham	Abrahám
vymutýrovat	zmutýrovat
vymáčknout	zmačknout,namáčknout,rozmáčknout,domáčknout,umáčknout,promáčknout,vymanout,odmáčknout
vymílat	rozmílat,přemílat,zamílat,umílat,domílat,promílat,podmílat
vymítat	namítat,rozmítat,omítat,vymetat,vymetnout,přemítat,promítat,odmítat
vymědlit	změdlit
vynakládat	zakládat,kládat,donakládat,vykládat,překládat,dokládat,přikládat,zakládač,ukládat,kláda
vynikat	vnikat,zanikat,onikat,znikat,unikat,vznikat,podnikat,kynik
vynímat	navnímat
vyoblit	zaoblit
vyobloučit	zobloučit,zaobloučit
vyosit	sít,Oset,sivý,prosit,seno,osivo,sítina,síci,set
vyoslit	vyvoslit
vypadat	padat
vypančat	pančovat
vypartykařit	zpartykařit,zapartykařit
vypažit	pažit
vypchnout	zapchnout
vypeřit	zpeřit,zapeřit,přepeřit,opeřit,Peřina,vpeřit,pero,řepařit
vyplanit	zplanit,plán,planeta
vyplavět	zplavět,výplav
vypláchnout	pláchnout,opláchnout,propláchnout,spláchnout,plachý
vypláknout	opláknout,upláknout
vyplítat	zaplítat,přeplítat,doplítat,proplítat,podplítat,oplítat,splítat,rozplítat,uplítat,vplítat,připlítat
vypodobit	zpodobit,napodobit,vypodobnit,připodobit,spodobit,zpodobnit
vypodobnit	zpodobnit,vypodobit,napodobit,zpodobit,připodobnit
vypolštářit	polštář
vypotřebit	potřebovat
vypočtovat	výpočtář
vyprahat	vypráhat,zprahat,vypřahat,zapřahat,napřahat,Praha,odpřahat
vyprdelit	odprdelit,uprdelit
vyprecisovat	zaprecisovat,precisovat,rozprecisovat,doprecisovat
vyprostit	zprostit,zprostit,oprostit,sprostit
vyprovodit	doprovodit,sprovodit
vyprsit	prs
vyprysknout	vprysknout
vypráhat	vyprahat,zapráhnout,vypřahat,zprahat,zpráhnout,Praha
vypukat	rozpukat
vypulerovat	vypulérovat
vypulérovat	vypulerovat
vypučovat	pučet,pučit
vypáchat	páchat
vypíčit	zpíčit,píča,zpěčit,píka
vypřahat	zapřahat,napřahat,přepřahat,odpřahat,rozpřahat,vpřahat,vyprahat,vzpřahat,připřahat,spřahat,vypráhat,rozpřáhat,vpřáhat,zprahat
vypřádat	zapřádat,dopřádat,opřádat,upřádat,rozpřádat,vpřádat,spřádat
vyrajbovat	prorajbovat
vyresonovat	zresonovat,rozresonovat,odresonovat,resonovat,doresonovat,zaresonovat,přeresonovat
vyrotit	zarotit
vyrudat	zarudat,Ruda
vysedat	dosedat,sesedat,odsedat
vysejpat	vsejpat
vysemenit	osemenit
vyskružit	skruž
vyskytat	vyskýtat
vyskýtat	vyskytat,skýtat,naskýtat
vyslat	zaslat,doslat,poslat
vyslipovat	vyslípat
vyslípat	vyslipovat
vyslýchat	zaslýchat,doslýchat
vysmekat	smekat,sesmekat,posmekat
vysmrádnout	nasmrádnout
vysouknout	vsouknout
vysout	vysouvnout,vsout,sesout
vysouvnout	vsouvnout,vysout,zasouvnout,přisouvnout,odsouvnout
vysterilisovat	sterilisovat
vystrouhat	strouhat
vystroužit	vystružit
vystružit	Struž,vystroužit
vystydat	zestydat,ustydat,zastydat
vystylisovat	stylisovat,ustylisovat,zestylisovat,vestylisovat
vystájit	zastájit,ustájit,stáj
vystýlat	nastýlat,zastýlat,ustýlat,přestýlat,postýlat
vystřehnout	ustřehnout,postřehnout,zastřehnout
vystřít	prostřít,zastřít,střeček,střevo
vysvítat	prosvítat,osvětář
vysychat	vysýchat,zasychat,osychat,dosychat,sesychat,prosychat,rozsychat,zasýchat,dosýchat,osýchat,přesychat,přisychat,zasychnout,rozesychat,prosýchat
vysádrovat	sádra
vysámečkovat	vysámkovat
vysámkovat	vysámečkovat
vysápnout	zasápnout,usápnout,vsápnout
vysíkat	dosíkat
vysýchat	vysychat,zasýchat,osýchat,dosýchat,prosýchat,usýchat,zasychat,rozsýchat,přesýchat,osychat,přisýchat,dosychat,sesychat,prosychat,rozesýchat,rozsychat
vytentovat	potentovat,utentovat
vyteplit	zteplit,Teplice,přeteplit,proteplit,doteplit,přiteplit,uteplit,Tepličák
vytkat	potkat,tkát,zatkat,protkat
vytmívat	tmívat,tmět
vytrolit	utrolit,trolej
vytučnit	ztučnit,odtučnit
vytáhat	zatáhat,vztáhat,tahat
vytýčit	tyčit,tyč,tyčinka,týt
vyvléknout	navléknout,provléknout,podvléknout,převléknout,vlékat
vyvoslit	vyoslit
vyvrbit	svrbit,Vrbík
vyvrhat	vrhat,zvrhat,zavrhat,povrhat,převrhat
vyvrtit	zavrtit,navrtit,dovrtit,uvrtit,vrtět,rozvrtit,povrtit,svrtit
vyvánět	zavánět
vyvářet	navářet,rozvářet,zavářet,předvářet,převářet,dovářet
vyvýšit	převýšit,nadvýšit
vyzuzat	Zuza,Zuzák,Zuzana
vyzvukovat	zvukovod,zvuk
vyzvědat	předzvědný
vyzírat	zírat,odzírat
vyčouhat	čouhat
vyšklíbat	zašklíbat,ušklíbat,pošklíbat,ošklíbat
vyškviknout	zaškviknout
vyšmaťchat	rozšmaťchat,sešmaťchat
vyšnořit	šňořit
vyšpekovat	našpekovat,špek
vyšplachovat	vyšpláchnout,špláchat
vyšpláchnout	ošpláchnout,špláchat,vyšplachovat
vyšpoulit	zašpoulit,ušpoulit
vyšpánkovat	vyšpánovat
vyšpánovat	vyšpánkovat
vyštkat	štkát,zaštkat,uštkat
vyštráchat	štrachat
vyštěničkovat	štěnice
vyštěrbat	vyštěrbit
vyštěrbit	vyštěrbat,štěrbina
vyšustět	všustět,zašustět,šustit,vešustět
vyšťavit	Šťavík
vyžblunknout	zažblunknout
vyždibovat	oždibovat
vyžehat	ožehat,vžehat,zažehat
vyžunknout	bžunknout,žunkat
vzdor	vzor,Dora
vzduch	duch
vzdušit	vzdušnice,vzdušnit,zadušit
vzdušnice	vzdušnit,vzdušnět,odvzdušnit,vzdušit
vzdušnit	vzdušnice,vzdušnět,odvzdušnit,vzdušit
vzdušnět	vzdušnit,vzdušnice
vzdýmat	zdýmat
vzestoupit	vzestup,rozestoupit
vzestup	vzestoupit
vzhlédat	vyhlédat,zhlédat,vzhlídat,hlédat,rozhlédat
vzhlídat	vzhlédat,hlídat,vohlídnout
vzkládat	předkládat,vykládat,rozkládat,dokládat,přikládat,odkládat,ukládat
vzkvetnout	vzkvétnout,vzkvětnout,vzkvitnout
vzkvitnout	vykvitnout,vzkvetnout,vzkvětnout,vzkvétnout,vykvítnout
vzkvétnout	vzkvetnout,vzkvětnout,vzkvitnout
vzkvětnout	vzkvetnout,vzkvétnout,vzkvitnout,vykvítnout
vzlétat	vzlítat
vzlítat	vzlétat,zlítit
vznikat	znikat,vynikat
vznítit	nítit,znít,roznítit,zanítit
vzor	vzdor,pozor,dozor,vor,Zour
vzorkař	vzorkář,vzorkovat
vzorkovat	vzorkář,vzorkař
vzorkář	vzorkař,vzorkovat
vzplavovat	oplavovat,zplavět
vzplynout	zaplynout,vplynout,zplynět
vzpomínat	rozvzpomínat,napomínat,pozapomínat,opomínat
vzpínat	předpínat,rozpínat,odpínat,podpínat
vzpěčovat	zpěčovat,zpěčit,Pěč
vzpřahat	vypřahat,přepřahat,rozpřahat,odpřahat,napřahat,vpřahat,zapřahat
vzrůst	Zrůst
vztáhat	vytáhat
vzájemný	zájemný
vzít	zívat,příst
váha	váhař,Váh,odvaha,vahař
váhař	váha,vahař,Váh
válka	Val,Válek,valkovat,Vala,Valina,valit,Valeč,valník,ovál,vana,valčík,Vaník
vápeničit	vápeník,Vápeník,vápenět
vápeník	vápeničit,vápenět
vápenět	Vápeník,vápeník,vápeničit
várečný	pravovárečný
várka	var,Avar
vát	vně,rvát,vata,Nat,oj,ovce,vana,zvát,zvát,sto,zet,řvát,půst,vak,Vaník,cé,záře,Vaněk,out,ujec,jíní,nový,víko,Poe,zout
váza	vázat,vazný,vazal
vázat	váza,vazný
vášeň	vášnit
vášnit	Váša,vášeň
véda	vést
vést	ves,véda,veka,vesta
vévoda	velkovévoda,vejvoda,vývoda
véčko	veka,víko,veto,vlk,Vlk,Zvíkov
vícekancléř	kancléř
víjet	dovíjet,povíjet,províjet,přivíjet,převíjet,vejce
víko	Zvíkov,věk,veka,véčko,vně,vát,ovce,čin
víla	vila,jíl,Vela,vilný,velký
víno	Vína,věno,vina,vít,Vít
víra	Věra,vir,výr,věrovat
vískat	výskat,získat
vít	větit,veto,větev,vítr,výt,jít,věta,vítat,víno
vítat	veta,větit,věta,Vít,vít
vítr	Vít,vít
výdělkařit	výdělkář
výdělkář	výdělkařit
výjezda	přejezdný
výletit	Vyletěl
výměničit	výměnkář,výměnkařit
výměnkařit	výměnkář,výměničit
výměnkář	výměnkařit,výměničit,vejměnkář
výplav	vyplavět,zplavět
výpočtář	vypočtovat
výr	Výrov,Věra,víra,zvěr,var
výron	Výrov
výskat	vískat
výstroj	stroj
výstřední	středověk
výt	nýt,nýt,vít,Vít,větit,výtečný
výtečný	výt
výtvarničit	zvýtvarnit
vývoda	vejvoda,vývodit,voda,Voda,vévoda
vývodit	vývoda,zvodit,vojvodit
vývojář	rozvojář
výzbroj	zbroj,brojit
výčep	Čep,čep
včela	čelo
věc	věk,větev
vějice	vejce
věk	věc,víko
věnec	věnečný,věno,věnčit,věnovat,Vína
věnečný	věnec,věnčit,věno,věnovat
věno	víno,věnec,Vína,věnčit,věnovat,věnečný
věnovat	věno,věnec,věnčit,věnečný
věnčit	věno,věnec,věnečný,věnovat
věrovat	Věra,víra
věstit	zvěstovat
věta	větit,větev,většit,veta,vít,Vít,vítat
větev	věta,větit,vít,Vít,věc
větit	věta,větev,Vít,vít,většit,veto,vítat,výt,odvětit
větroplach	větroplavec
větroplavec	větroplach
většit	větit,věta
věž	věžit
věžit	věž
vřed	vředovatý
vředovatý	vřed
vřes	vřesovina
vřesovina	vřes
vřít	zavřít,zřít,přít
všednět	zevšednit
všeobecný	zevšeobecnit
vštípit	štípit,štěpit
všustět	vyšustět,zašustět,šustit,vešustět
vůl	vůle,vole,sůl,Zvol,zlovůle,půl,vůně
vůle	vůl,vole,vůně,volný,zlovůle,vonice,Vont
vůně	Vont,vonice,vně,vůle,vůl,voj,Nat,vojna
vžehat	vyžehat,ožehat,zažehat
vžírat	rozžírat
wagnerián	Wagner
wahhábita	Wahháb
workholik	workoholik
workoholik	workholik
xylit	xylolit
xylolit	xylit
yorkšír	jorkšír
zaarchaisovat	zarchaisovat
zabahnout	bahno,zabahnět,nabahňovat,zbahnět
zabahnět	zbahnět,zabahnout,nabahňovat,bahno
zabejvat	bejvat,obejvat
zabezpečit	zbezpečit
zableskat	bleskat
zablešit	odblešit
zablátit	rozblátit,bláto,Blatný
zabookovat	přebookovat
zabordelit	bordel
zaboudit	bouda,Boudný
zabreptnout	ubreptnout,vybreptnout,breptat
zabryknout	zaryknout
zabsolutnit	zabsolutnět,absolutní
zabsolutnět	zabsolutnit,absolutní
zabstraktnit	zabstraktnět,abstraktní
zabstraktnět	zabstraktnit,abstraktní
zabsurdnit	absurdní
zabubat	bubák,zabubačit,buben,Buben
zabubačit	zabubat
zabudnout	Buda,Budín,budovat
zabukat	bukovat,jukat
zabulat	zbulat,vybulat
zabziknout	bzikat
zabáňat	banát,bánit
zabíhat	vybíhat,obíhat,přebíhat,zbíhat,ubíhat
zabředat	bředat,vybředat,rozbředat,zabřídat,zabřezat
zabřesknout	rozbřesknout
zabřezat	Březa,březí,zabředat,bříza
zabřídat	zabředat,bředat,vybředat
zacelit	ucelit,zcelit,docelit
zacensurovat	nacensurovat,vycensurovat,odcensurovat,censurovat,zcensurovat,docensurovat,procensurovat,přecensurovat,přicensurovat,rozcensurovat
zachechtnout	uchechtnout,vychechtnout,zachichtnout
zachichtnout	uchichtnout,zachechtnout,chichtat
zachmouřit	zchmouřit
zachmýřit	ochmýřit
zachramostit	uchramostit
zachrastět	chrastit
zachrkat	vychrkat
zachroupnout	uchroupnout,zachřoupnout,schroupnout,zachrápnout
zachroustnout	zachrustit,schroustnout,zachrustět,zachrout
zachrout	vychrout,zachrunět,zachroustnout
zachrunět	zachrout
zachrustat	zachrustit,zachrustět,chroustat
zachrustit	zachrustět,zachrustat,zachroustnout
zachrustět	zachrustit,zachrustat,zachroustnout
zachrápnout	zachroupnout
zachvácet	zchvácet,uchvátit
zachřoupnout	uchřoupnout,zachroupnout
zacrkat	zacrkotat
zacrkotat	zacrkat
zacrnknout	zacrnčet,crnkat
zacrnčet	zacrnknout
zacupotat	vycupotat,vcupotat
zacápat	vycápat
zademokratit	demokracie
zadina	dinár,zinek
zadostiučinit	zadostučinit
zadostičinit	zadostčinit
zadostučinit	zadostiučinit
zadostčinit	zadostičinit
zadrat	zedrat,udrat,dodrat,nadrat,rozedrat,odrat
zaduchnout	záducha,Ducháč
zadundat	odundat,vydundat
zadušit	vzdušit
zadřevit	vydřevit
zaeskamotovat	vyeskamotovat
zafajfčit	fajfka
zafajčit	vyfajčit
zafantasovat	vyfantasovat
zafrnčet	vyfrnčet
zafuriantit	furiant,zfuriantět
zafírovat	ofěrovat
zageneralisovat	generalisovat,vygeneralisovat,dogeneralisovat,zgeneralisovat,rozgeneralisovat,přegeneralisovat
zahejknout	zahejsat
zahejsat	zahejknout
zahladnout	zahlodnout,vyhládnout
zahlednout	zhlednout,zahlédat
zahlinit	uhlinit
zahlodnout	uhlodnout,zahladnout
zahltit	zahltnout,hltat,pohltit,zhltit
zahltnout	zahltit,vyhltnout,hltat
zahlédat	zahlídat,hlédat,ohlédat,zahlednout,hledat,vyhlédat,dohlédat,nahlédat,zhlédat,uhlédat,rozhlédat
zahlídat	hlídat,zahlédat
zahlížet	poohlížet,odhlížet,obhlížet
zahopcovat	vyhopcovat
zahosťovat	zahošťovat
zahoupnout	houpnout,zhoupnout,přehoupnout,vyhoupnout,rozhoupnout,vhoupnout
zahourat	vyhourat
zahořan	Hořan
zahořčit	záhoří
zahošťovat	zahosťovat
zahubnit	hubnout
zahudat	Hudec
zahustnout	zhustnout
zahálet	zahálčit
zahálčit	zahálet
zahášet	zhášet,uhášet
zaimprovisovat	improvisovat,zimprovisovat
zaironisovat	zironisovat
zajachtařit	jachtařit,vachtař,jachta
zajekat	zajíkat,vyjekat
zajikat	zajíkat
zajíc	ujec,oj,záře,ovce,zajínit,jíní,vně,zen,cé,zet,nový
zajíkat	zajikat,zajekat
zajínit	jíní,zajíc,jiný,zenit
zakademičtit	zakademičtět,akademie
zakademičtět	zakademičtit
zakančit	zakaňkat,Zykan
zakatalogisovat	katalogisovat,zkatalogisovat
zakaňkat	zakančit,zkaňkat,pokaňkat
zaklecat	zaklechtat,zaklekat
zaklechtat	vyklechtat,zaklecat
zaklekat	přiklekat,poklekat,zaklecat
zaklimatisovat	klimatisovat,přiklimatisovat,doklimatisovat,překlimatisovat,odklimatisovat
zaklinknout	vyklinout,klinkat
zaklubnout	proklubnout,klubat
zakládat	zakládač,kládat,dokládat,vynakládat,překládat,vykládat,přikládat,donakládat,ukládat,kláda,předkládat,odkládat,rozkládat
zakládač	zakládat,kláda,kládat,dokládat,vynakládat,překládat,vykládat,přikládat,donakládat
zaklíštit	klíště
zakmenit	kmen
zaknotit	uknotit
zakoketnout	vykoketnout,koketa
zakolit	vykolit,skolit
zakonservovat	konservovat,zkonservovat
zakotoulet	vykotoulet,vkotoulet
zakotálet	otálet
zakrabit	zkrabit,krabice
zakritisovat	kritisovat,zkritisovat
zakrouhnout	zkrouhnout,okrouhnout,odkrouhnout
zakročit	nakročit,kročit,přikročit,ukročit,vykročit,rozkročit,vkročit,obkročit,krok
zakrsat	zákrs
zakrvavit	zakrvit,ukrvavit,okrvavit,zkrvavit
zakrvit	zakrvavit,vykrvit,překrvit,zkrvit,odkrvit,dokrvit
zakráknout	krákat
zakrákořit	krákorat
zaktivisovat	aktivisovat
zaktivnit	zaktivnět,aktivní
zaktivnět	zaktivnit
zaktualisovat	aktualisovat
zakubelit	Kubelík
zakudlit	vykudlit
zakuknout	vykuknout
zakusit	okusit,pokusit,zkusit
zakutalit	vykutalit
zakvadlat	zakvádlovat
zakvetnout	zakvitnout
zakvitnout	vykvitnout,zakvetnout
zakvádlovat	zakvadlat
zakáchat	káchnout,čáchat
zakákat	kakat,kakao
zakřídlit	okřídlit,rozkřídlit
zakůrovat	kůra,kůr
zalesák	zálesí
zalikovat	zálik
zalistit	odlistit,olistit,odlistnit
zalkalisovat	alkalisovat
zalkat	vylkat
zalumpačit	zlumpačit
zalykat	zalyknout
zalyknout	zalykat
zaléhat	vyléhat,uléhat
zalícit	lícit
zalíhat	nalíhat,vylíhat,dolíhat,líhat
zalíknout	políknout
zalítnout	přelítnout,nalítnout,předlítnout,dolítnout,rozlítnout
zamachlovat	zmachlovat
zamanout	namanout,vymanout,umanout,zmanout,amant,Aman
zamezit	vymezit,zmezit,obmezit
zamlkat	umlkat
zamobilisovat	mobilisovat,vymobilisovat,omobilisovat,přemobilisovat,domobilisovat,promobilisovat,demobilisovat,umobilisovat,namobilisovat,zmobilisovat,pomobilisovat,rozmobilisovat,odmobilisovat,přimobilisovat,vmobilisovat
zamodrchat	zmodrchat
zamokat	namokat,vymokat
zamortisovat	amortisovat
zamounit	umounit
zamoutit	zamutit
zamoučit	umoučit,zmoučit,pomoučit
zamrnět	umrnět
zamroukat	zamrouknout
zamrouknout	zamroukat
zamrousknout	mrouskat
zamrzat	vymrzat,namrzat,umrzat,omrzat,promrzat
zamrákat	smrákat
zamutit	zamoutit
zamílat	umílat,přemílat,domílat,promílat,vymílat,rozmílat,rozemílat
zamútit	zmútit
zaměstnat	městnat,umístnit
zanalysovat	analysovat,vyanalysovat
zanedůvěřovat	znedůvěřit,znedůvěřivět
zanešvařit	znešvařit
zanglikanisovat	zanglisovat
zanglisovat	zanglikanisovat
zanikat	onikat,vnikat,vynikat,znikat,unikat,pronikat,podnikat
zanítit	nítit,roznítit,znít,vznítit,dnít,zenit
zaněmčit	zněmčit,poněmčit,Němčice
zaoblačit	oblak
zaoblit	vyoblit
zaobloučit	vyobloučit,zobloučit
zaolovnit	zolovnět,olovo
zaonačit	načít,značit,zonačit,přeonačit
zapartykařit	zpartykařit,vypartykařit,partičkařit
zapchat	napchat,zapchnout
zapchnout	zapchat,upchnout,vypchnout,napchat
zapejřit	zapeřit
zapevnit	zpevnět,pevný
zapeřit	vypeřit,přepeřit,zpeřit,zapejřit,opeřit,vpeřit
zaplynout	připlynout,plyn,vzplynout,plynit,vplynout
zapláskat	plasknout
zaplítat	proplítat,vyplítat,uplítat,oplítat,přeplítat,doplítat,rozplítat,připlítat,podplítat,splítat,vplítat
zapolemisovat	polemisovat
zapoletět	zapolétat,zapolítat,polétat
zapolitisovat	zpolitisovat
zapolétat	polétat,zapolítat,zapoletět,popolétnout
zapolítat	zapolétat,zapoletět,polétat
zapomnět	pomnít,zapomínat,pomník
zapomínat	pozapomínat,napomínat,opomínat,připomínat,zapomnět
zaprecisovat	precisovat,vyprecisovat,rozprecisovat,doprecisovat
zapráhnout	zpráhnout,prahnout,vypráhat,Praha,zápraž
zapsychologisovat	zpsychologisovat,psychologie
zapylit	opylit,zápolit
zapřahat	vypřahat,napřahat,rozpřahat,přepřahat,připřahat,odpřahat,vpřahat,spřahat,vyprahat,zprahat,rozpřáhat,vzpřahat
zapřádat	opřádat,vypřádat,upřádat,dopřádat,rozpřádat,spřádat,vpřádat
zapšikat	zapšknout
zapšknout	zapšikat
zaradikálničit	radikál
zarchaisovat	zaarchaisovat
zarepetat	repetit,repetovat
zaresonovat	resonovat,přeresonovat,doresonovat,zresonovat,vyresonovat,rozresonovat,odresonovat
zarochnout	rochnit,rochňat,rochat
zarokotat	rozkotat
zaropotit	zarotit
zarotit	vyrotit,zaropotit
zarout	out,rozdout
zarubnout	urubnout
zaruchat	zruchat,porouchat
zarudat	vyrudat,Ruda
zaruměnět	ruměnit,zruměnět
zaryknout	zabryknout
zarůžovatět	zrůžovatět
zasahat	sahat,vsahat
zasakramentovat	sakrament
zasignalisovat	signalisovat,dosignalisovat,odsignalisovat,prosignalisovat
zasinavět	zesinavět,zsinavět
zaslat	vyslat,doslat,přeslat,poslat,rozeslat,odeslat,předeslat
zaslnit	oslnit
zaslýchat	vyslýchat,doslýchat,přeslýchat
zasmoušit	zasmušit
zasmradit	smradit,zasmrádat
zasmrádat	zasmradit
zasmušit	zasmoušit
zasnětivit	zesnětivět
zasoplit	usoplit
zasouvnout	vysouvnout,přisouvnout,odsouvnout,vsouvnout
zastabilisovat	nastabilisovat,stabilisovat,ustabilisovat,přistabilisovat,dostabilisovat
zastehnout	nastehnout,přistehnout
zasteknout	zastesknout
zastesknit	zastesknout
zastesknout	zastýsknout,ustesknout,zastesknit,zasteknout
zastoupit	stoupit,rozestoupit,dostoupit
zastrakatět	zestrakatět
zastrukturalisovat	nastrukturalisovat,strukturalisovat,dostrukturalisovat
zastudenit	zestudenět
zastydat	zestydat,ustydat,vystydat
zastájit	ustájit,vystájit,stájník
zastýlat	nastýlat,ustýlat,vystýlat,přestýlat
zastýsknout	zastesknout,stýsknout
zastřehnout	postřehnout,ustřehnout,vystřehnout,zastříhnout
zastřihat	nastřihat,střihat,zastříhnout,dostřihat,přistřihat,přestřihat,odstřihat
zastříbrnět	zestříbrnět
zastříhnout	nastříhnout,stříhnout,ustříhnout,dostříhnout,zastřihat,přestříhnout,zastřehnout,vostříhat
zastřít	rozestřít,vystřít,prostřít,předestřít
zasvětačit	zesvětačit,zesvětačet
zasychat	zasýchat,vysychat,zasychnout,osychat,prosychat,dosychat,rozsychat,vysýchat,sesychat,přisychat,rozesychat,dosýchat,prosýchat,osýchat,usýchat,přesychat
zasychnout	zasychat,zasýchat,vysychat
zasympatisovat	sympatisovat,zesympatisovat,sympatie
zasápnout	vysápnout,usápnout,vsápnout
zasýchat	zasychat,vysýchat,prosýchat,osýchat,dosýchat,zasychnout,usýchat,vysychat,rozsýchat,rozesýchat,přisýchat,osychat,přesýchat,prosychat,dosychat,sesychat
zatalácet	ztalácet
zatejnořit	nořit
zatichat	utichat,ztichat
zatkat	vytkat,protkat,potkat
zatmavit	přetmavit
zatrnit	trn
zatrolený	trolej
zatrpčit	ztrpčit,roztrpčit
zatrubnit	odtrubnit,zatrudnit
zatrudnit	ztrudnit,ztrudnět,zatrubnit
zatykat	tykat,tyknout,Katyna
zatáhat	vytáhat
zautomatisovat	odautomatisovat,doautomatisovat,automatisovat,přeautomatisovat,přiautomatisovat
zautorisovat	autorisovat
zauzlit	uzlit
zavadat	uvadat,závada,Závada,zvadat,ovadat,povadat
zavazadlo	zavazit,zavazet
zavazet	zavazit,zavazadlo,provázet
zavazit	zavazet,zavazadlo,závada,Závada
zavlahnout	zavláhnout,závlaha
zavlhat	navlhat,vlhat,zvlhat,provlhat
zavláhnout	zavlahnout,závlaha
zavlíknout	navlíknout,dovlíknout,odvlíknout
zavrhat	vrhat,vyvrhat,převrhat,zvrhat,povrhat
zavrtit	vyvrtit,navrtit,uvrtit,dovrtit,povrtit,vrtět,rozvrtit
zavrtošit	zvrtošit
zavulgarisovat	vulgarisovat,zvulgarisovat
zavulkanisovat	vulkanisovat,dovulkanisovat,zvulkanisovat,předvulkanisovat
zavyšívat	dovyšívat
zavánět	vyvánět
zavářet	převářet,vyvářet,dovářet,navářet,rozvářet
zavčelit	převčelit
zavřít	vřít
zazvěřit	přezvěřit,zvěř,zvěr
začepčit	Čep,čep
začíslit	přečíslit
začít	načít,čít,počít
začít	načít,čít,počít
začít	načít,čít,počít
zařknout	uřknout
zašancovat	obšancovat,šance
zašedat	ušedat,zšedat,prošedat,zešedat
zašeřet	zešeřet,zšeřet
zašklíbat	ušklíbat,vyšklíbat,ošklíbat,pošklíbat,zešklíbnout
zaškrouknout	uškrouknout,škroukat
zaškviknout	vyškviknout,zaškvěknout,zaškvičet
zaškvičet	zaškvěčet,zaškviknout
zaškvrnit	poškvrnit
zaškvěknout	zaškvěčet,zaškviknout
zaškvěčet	zaškvěknout,zaškvičet
zašmouhat	šmouha
zašmourat	ušmourat
zašperovat	zašpérovat,zašporovat
zašporovat	ušporovat,zašperovat,Špora
zašpoulit	vyšpoulit,ušpoulit
zašpérovat	zašperovat
zaštilipat	zaštilipět
zaštilipět	zaštilipat
zaštkat	zaštknout,štkát,uštkat,vyštkat,rozeštkat
zaštknout	zaštkat,uštknout
zaštěničit	odštěničit,štěnice
zašustět	všustět,vyšustět,šustit
zažblunknout	vyžblunknout
zažehat	ožehat,vyžehat,vžehat
zažmoulit	užmoulit
zažrat	užrat,přežrat,požrat,žrát
zbabičkovatět	babičkovatět,babkovatět
zbabět	babit
zbadat	bádat,nabádat
zbahnět	zabahnět,nabahňovat,zabahnout
zbambulatět	zbambulovatět
zbambulovatět	zbambulatět
zbanálnit	zbanálnět,banální
zbanálnět	zbanálnit
zbančit	nabančit,banka
zbezpečit	zbezpečnit,zabezpečit,bezpečí
zbezpečnit	zbezpečit,bezpečí
zblbat	zblbět,zblbit
zblbit	zblbět,oblbit,zblbat
zblbět	zblbit,zblbat,oblbit
zbledat	vybledat,zbledět,bledý
zbledět	zbledat,bledý
zblátivět	rozblátit
zbodřet	zbodřit
zbodřit	zbodřet,Obodrit
zbohatět	obohatit
zbojničit	zbojník,rozbojník
zbojník	zbojničit,rozbojník,zbojovnět
zbojovnět	zbojácnět,zbojník
zbojácnět	zbojovnět
zbolavit	rozbolavět
zbolestnět	rozbolestnit
zbolševisovat	bolševisovat
zboubelatět	boubelatý
zboulovat	vyboulovat
zbočit	rozbočit,vbočit
zbožnit	zboží
zboží	zbožnit,Božka,bůh
zbožštit	odbožštit
zbroj	výzbroj,brojit
zbrčit	brk
zbuchtovatět	buchtovatět,buchcovat
zbujnit	zbujný
zbujný	zbujnit
zbulat	vybulat,zabulat
zbyrokratičtět	zbyrokratět
zbyrokratět	zbyrokratičtět
zbystřet	Bystřice
zbídnit	zbídnět,ubídněný
zbídnět	zbídnit,ubídněný
zbíhat	rozbíhat,vybíhat,obíhat,zběh,ubíhat,podbíhat,odbíhat,zabíhat,dobíhat,vbíhat,nadbíhat
zběh	zbíhat
zběsit	vyběsit,oběsit,běs
zbředit	břídit,březí
zbřitknout	břit
zcelit	ucelit,docelit,zacelit,zocelet,celovat,scelit
zcensurovat	rozcensurovat,odcensurovat,censurovat,vycensurovat,procensurovat,docensurovat,zacensurovat,nacensurovat,přicensurovat,přecensurovat
zcentralisovat	centralisovat,docentralisovat,přecentralisovat,decentralisovat,dodecentralisovat
zchachařit	chachar
zcharakterisovat	vycharakterisovat,charakterisovat
zchlapečtět	zchlapšťovat
zchlapšťovat	zchlapečtět
zchládat	vychládat,ochládat,prochládat
zchmouřit	zachmouřit
zchmurnět	zpochmurnět
zchoulostivit	choulostivý
zchromět	ochromit
zchroumat	pochroumat
zchudobit	zchudobnět,zchudobňovat
zchudobnět	zchudobňovat,zchudobit
zchudobňovat	zchudobnět,zchudobit
zchvácet	zchvátit,zachvácet,rozchvátit,vychvátit,uchvátit
zchvátit	rozchvátit,vychvátit,zchvácet,uchvátit,obchvátit,schvátit,přichvátit
zchytrat	vychytrat,zchytřet
zchytřet	zchytrat
zchřádat	uchřádat
zcikánět	cikánit
zcitlivit	rozcitlivit,zcitlivět,rozcitlivět
zcitlivět	rozcitlivět,zcitlivit,rozcitlivit,přecitlivět,zcitovět
zcitovět	zcitlivět
zcivilisovat	civilisovat
zcivilnit	zcivilnět
zcivilnět	zcivilnit
zcizet	cizí
zcukernit	zcukernět,vycukernit,odcukernit
zcukernět	zcukernit,vycukernit,odcukernit
zcukřit	přicukřit
zcírkevnit	odcírkevnit
zdechat	vdechat,vydéchat,dýchat
zdefinitisovat	zdefinitizovat,zdefinitivnit,definovat
zdefinitivnit	zdefinitizovat,zdefinitisovat
