jethro	orhtej	jethro	"n	
marlboro	oroblram	marlboro		
amipro	orpima	ami pro		
inpro	orpni	inpro	kontext	
foxpro	orpxof	fox pro		
fogaso	osagof	fogas o	"	
beso	oseb	beso	kontext	
takovýchto	othcývokat	tak ov ých to		
těmito	otimět	t ěmi to		
použito	otižuop	po u ži t o		
consulto	otlusnoc	consulto		
foto	otof	fot o		
touto	otuot	t ou to		
pečivo	ovičep	peč iv o		
palivo	ovilap	pal iv o		
obyvatelstvo	ovtsletavybo	o by v a tel stv o		
představenstvo	ovtsnevatsdeřp	před stav en stv o		
mužstvo	ovtsžum	muž stv o		
sanyo	oynas	sanyo		
hdp	pdh	h d p		
deep	peed	deep		
heep	peeh	heep	kontext	
rvhp	phvr	r v h p		
ekotip	pitoke	eko tip		
dkp	pkd	d k p		
strop	ports	strop		
sharp	prahs	sharp		
resp	pser	resp		
group	puorg	group		
vzestup	putsezv	vze stup		
přístup	putsířp	pří stup		
postup	putsop	po stup		
vstup	putsv	v stup		
dakar	rakad	dakar	"n	
helikar	rakileh	helikar		
oskar	rakso	oskar	"n	
daklar	ralkad	daklar		
phdr	rdhp	p h d r	viz judr	
judr	rduj	judr	tohle nevím, je zjevné, že se to má dělit j u dr, a napsané JUDr to asi bije do očí, ale přikláněla bych se ke konzistentnímu pojetí na základě výslovnosti (s s s r X famu)	
výběr	rěbýv	vý běr		
rider	redir	rid er		
manager	reganam	manag er		
eger	rege	eger		
seger	reges	seger		
premiér	réimerp	prem iér		
chrysler	relsyrhc	chrysler	"	
prajzler	relzjarp	prajzler	"n	
kohner	renhok	kohner	"n	
partner	rentrap	partner		
super	repus	super		
laser	resal	laser		
tater	retat	tater	"n	
center	retnec	center		
winter	retniw	winter		
sester	retses	sester		
manažer	režanam	manaž er		
čsfr	rfsč	č s f r		
frühjahr	rhajhürf	früh jahr	"	
kazimír	rímizak	kaz i mír	"n	
radomír	rímodar	radomír	"n	
jaromír	rímoraj	jaromír	"n	
zajkr	rkjaz	zajkr		
nábor	robán	ná bor		
obor	robo	o bor		
rozbor	robzor	roz bor		
for	rof	for		
igor	rogi	igor	"n	
únor	ronú	únor		
error	rorre	error		
inspektor	rotkepsni	in spekt or		
rozhovor	rovohzor	roz hovor		
gsr	rsg	g s r	kontext	
čssr	rssč	č s s r		
litr	rtil	litr		
str	rts	SR	"s+t+r" normálně dohromady, ale excel mi to vždycky přepíše na "SR"	
ilustr	rtsuli	ilustr	kontext	
agentur	rutnega	agent ur		
kalendář	řádnelak	kalend ář	"	
primář	řámirp	prim ář		
lyžař	řažyl	lyž ař		
nejhůř	řůhjen	nej hůř		
rozhlas	salhzor	roz hlas		
gavlas	salvag	gavlas		
pas	sap	pas		
aids	sdia	aids	zkratky posuzuju podle výslovnosti, když se to čte jako slovo, tak nedělím. Je to tak ok?	
europalliances	secnaillaporue	europ alliance s	"n	
pokles	selkop	po kles		
airlines	senilria	air line s	"n	
stones	senots	stone s		
adres	serda	adres		
kongres	sergnok	kon gres		
stres	serts	stres		
ventures	serutnev	venture s		
kompromis	simorpmok	kom promis	"	
čnis	sinč	č n i s	i když tady si teda dovedu představit, že to někdo čte i jako jedno slovo :)	
tis	sit	tis		
movis	sivom	movis		
servis	sivres	servis		
rms	smr	r m s		
scorpions	snoiprocs	scorpion s		
dos	sod	dos		
přenos	soneřp	pře nos		
výnos	sonýv	vý nos		
tips	spit	tips		
tops	spot	tops		
motors	srotom	motor s		
business	ssenisub	business		
fitness	ssentif	fit ness		
press	sserp	press		
klaus	sualk	klaus	"n	
dreiheus	suehierd	drei heus	"	
plus	sulp	plus		
pesimismus	sumsimisep	pesim ism us		
florenus	sunerolf	floren us		
minus	sunim	minus		
lotus	sutol	lotus		
windows	swodniw	windows		
airways	syawria	air way s	"n	
byznys	synzyb	byznys		
argaláš	šálagra	argaláš		
tomáš	šámot	tomáš	"n	
fireš	šerif	fireš		
nanejvýš	šývjenan	na nej výš		
tuangsitthisombat	tabmosihttisgnaut	tuangsitthisombat		
dat	tad	dat		
nenechat	tahcenen	ne nech a t		
plat	talp	plat		
plať	ťalp	plať		
nebrat	tarben	ne br a t		
vícekrát	tárkecív	více krát		
stopadesát	tásedapots	st o pade sát		
citát	tátic	cit át		
expandovat	tavodnapxe	ex pand ova t	"	
obchodovat	tavodohcbo	ob chod ova t		
kvantifikovat	tavokifitnavk	kvanti fik ova t		
rekvírovat	tavorívker	rekvír ova t		
konkurovat	tavoruknok	konkur ova t		
presentovat	tavotneserp	present ova t		
zbankrotovat	tavotorknabz	z bank rot ova t		
minimalizovat	tavozilaminim	minim al iz ova t		
restrukturalizovat	tavozilarutkurtser	re strukt ur al iz ova t		
zvažovat	tavožavz	z važ ova t		
wordperfect	tcefrepdrow	word perfect		
tucet	tecut	tucet		
čet	teč	čet		
výpočet	tečopýv	vý po čet		
součet	tečuos	sou čet		
výčet	tečýv	vý čet		
inkjet	tejkni	in jekt		
motorlet	telrotom	motor let	"n	
paměť	ťěmap	paměť		
magnet	tengam	magnet		
nepřetápět	těpáteřpen	ne pře táp ě t		
zpět	těpz	zpět		
střet	teřts	střet		
nechť	ťhcen	nechť		
přizpůsobit	tibosůpziřp	při z pů sob i t		
fit	tif	fit		
profit	tiforp	pro fit		
realit	tilaer	real it		
kvalit	tilavk	kval it		
zveřejnit	tinjeřevz	z veřej n i t		
nevěřit	tiřěven	ne věř i t		
aktivit	tivitka	akt iv it		
vynaložit	tižolanyv	vy na lož i t		
použit	tižuop	po u ži t		
využit	tižuyv	vy u ži t		
kontrakt	tkartnok	kontrakt		
kontakt	tkatnok	kon takt		
conzult	tluznoc	con zult	"	
variant	tnairav	vari ant		
procent	tnecorp	procent		
producent	tnecudorp	pro duc ent		
student	tneduts	stud ent		
pacient	tneicap	pacient		
management	tnemeganam	manage ment		
sortiment	tnemitros	sortiment	"	
monument	tnemunom	monument	"	
rent	tner	rent		
absolvent	tnevlosba	ab solv ent		
bot	tob	bot		
hmot	tomh	hmot		
bankrot	torknab	bank rot		
start	trats	start		
herbert	trebreh	herbert	"n	
norbert	trebron	norbert	"n	
seifert	trefies	seifert	"n	
expert	trepxe	expert		
kefurt	trufek	kefurt		
účast	tsačú	ú čast		
oblast	tsalbo	oblast		
kontrast	tsartnok	kontrast		
herbst	tsbreh	herbst		
odst	tsdo	od st		
měst	tsěm	měst		
test	tset	test		
připočíst	tsíčopiřp	při po čís t		
míst	tsím	míst		
jakost	tsokaj	jak ost		
ospalost	tsolapso	o sp a l ost		
rychlost	tsolhcyr	rychl ost		
proslulost	tsolulsorp	pro slu l ost		
minulost	tsolunim	mi nu l ost		
zaměstnanost	tsonantsěmaz	za měst n a n ost		
nezaměstnanost	tsonantsěmazen	ne za měst n a n ost		
důvěryhodnost	tsondohyrěvůd	dů věr y hod n ost		
přiměřenost	tsoneřěmiřp	při měř en ost		
čitelnost	tsonletič	čit eln ost		
odolnost	tsonlodo	o dol n ost		
nepřítomnost	tsonmotířpen	ne pří t om n ost		
odbornost	tsonrobdo	od bor n ost		
kulturnost	tsonrutluk	kult ur n ost		
úspěšnost	tsonšěpsú	ú spěš n ost		
zdatnost	tsontadz	zdatn ost	"	
splatnost	tsontalps	s plat n ost		
hmotnost	tsontomh	hmot n ost		
životnost	tsontoviž	ži v ot n ost		
nutnost	tsontun	nut n ost		
návštěvnost	tsonvětšván	návštěv n ost		
starost	tsorats	star ost		
nemovitost	tsotivomen	ne movit ost		
zajímavost	tsovamíjaz	za jím a v ost		
trvanlivost	tsovilnavrt	trv a nliv ost		
zdrženlivost	tsovilnežrdz	z drž e nliv ost		
přitažlivost	tsovilžatiřp	při taž liv ost		
choulostivost	tsovitsoluohc	choul ost iv ost	"	
interforst	tsrofretni	inter forst	"	
nárůst	tsůrán	ná růst		
obzvlášť	ťšálvzbo	ob zvlášť		
arnošt	tšonra	arnošt	"n	
ccitt	tticc	ccitt		
huť	ťuh	huť		
zahrnut	tunrhaz	za hr nu t		
tipnout	tuonpit	tip nou t		
institut	tutitsni	in stitu t	"	
koryt	tyrok	koryt		
pzt	tzp	p z t		
chebu	ubehc	cheb u	"n	
spotřebu	ubeřtops	s po třeb u		
žalobu	ubolaž	žal ob u		
výrobu	uborýv	vý rob u		
tvorbu	ubrovt	tvor b u		
těžbu	ubžět	těž b u		
údržbu	ubžrdú	ú drž b u		
výrobců	ůcborýv	vý rob c ů		
poradců	ůcdarop	po rad c ů		
měsíců	ůcísěm	měsíc ů		
prodejců	ůcjedorp	pro d ej c ů		
zemědělců	ůclěděmez	zem ě děl c ů		
zájemců	ůcmejáz	zá jem c ů		
příjemců	ůcmejířp	pří jem c ů		
zaměstnanců	ůcnantsěmaz	za měst n a n c ů		
herců	ůcreh	her c ů		
dovozců	ůczovod	do voz c ů		
posluchačů	ůčahculsop	po sluch a č ů		
klíčů	ůčílk	klíč ů		
neplatičů	ůčitalpen	ne plat ič ů		
odhadu	udahdo	od had u		
kladu	udalk	klad u		
nákladů	ůdalkán	ná klad ů		
odkladu	udalkdo	od klad u		
příkladů	ůdalkířp	pří klad ů		
dokladu	udalkod	do klad u		
dokladů	ůdalkod	do klad ů		
předpokladu	udalkopdeřp	před po klad u		
předpokladů	ůdalkopdeřp	před po klad ů		
skladů	ůdalks	s klad ů		
vkladu	udalkv	v klad u		
vkladů	ůdalkv	v klad ů		
souladu	udaluos	sou lad u		
případů	ůdapířp	pří pad ů		
rozpadu	udapzor	roz pad u		
náhradu	udarhán	ná hrad u		
úřadu	udařú	ú řad u		
závadu	udaváz	zá vad u		
vzadu	udazv	v zad u		
přehledu	udelheřp	pře hled u		
pohledu	udelhop	po hled u		
vzhledu	udelhzv	vz hled u		
uvedu	udevu	u ved u		
geraldu	udlareg	gerald u		
trendu	udnert	trend u		
fondu	udnof	fond u		
fondů	ůdnof	fond ů		
bodů	ůdob	bod ů		
náhodu	udohán	ná hod u		
chodu	udohc	chod u		
příchodu	udohcířp	pří chod u		
dohodu	udohod	do hod u		
návodu	udován	ná vod u		
obvodu	udovbo	ob vod u		
důvodu	udovůd	dů vod u		
miliardu	udrailim	mili ard u	"	
nadproudu	uduorpdan	nad proud u		
grafu	ufarg	graf u		
hongkongu	ugnokgnoh	hongkong u		
katalogu	ugolatak	kata log u		
zásahu	uhasáz	zá sah u		
rozsahu	uhaszor	roz sah u		
tahu	uhat	tah u		
krachu	uhcark	krach u		
archů	ůhcra	arch ů		
běhu	uhěb	běh u		
zálohu	uholáz	zá loh u		
veletrhu	uhrtelev	vele trh u		
veletrhů	ůhrtelev	vele trh ů		
návrhů	ůhrván	ná vrh ů		
báthů	ůhtáb	báth ů	"	
dluhu	uhuld	dluh u		
kruhů	ůhurk	kruh ů		
pódiu	uidóp	pódi u		
studiu	uiduts	stud i u		
liu	uil	liu		
údajů	ůjadú	ú daj ů		
olejů	ůjelo	o lej ů		
spojů	ůjops	s poj ů		
zdrojů	ůjordz	zdroj ů		
strojů	ůjorts	stroj ů		
přístrojů	ůjortsířp	pří stroj ů		
tlaku	ukalt	tlak u		
znaků	ůkanz	znak ů		
zpěváků	ůkávěpz	zpěv ák ů		
výrobku	ukborýv	vý rob k u		
rámečku	ukčemár	rám ečk u		
rybníčku	ukčínbyr	ryb níč k u		
dílničku	ukčinlíd	díl n ičk u		
pobočku	ukčobop	po boč k u		
posudků	ůkdusop	po sud k ů		
úseku	ukesú	ú sek u		
šeků	ůkeš	šek ů		
diků	ůkid	dik ů		
kyslíku	ukílsyk	kys l ík u		
ekonomiku	ukimonoke	eko nom ik u		
tlumočníků	ůkínčomult	tlumoč ník ů		
podniku	ukindop	pod nik u		
ceníku	ukínec	cen ík u		
týdeníku	ukínedýt	týden ík u		
techniku	ukinhcet	techn ik u		
techniků	ůkinhcet	techn ik ů		
bochníku	ukínhcob	bochník u		
dělníků	ůkínlěd	děl ník ů		
podílníků	ůkínlídop	po díl ník ů		
záznamníku	ukínmanzáz	zá znam ník u		
zákoníku	ukínokáz	zá kon ík u		
účastníků	ůkíntsačú	ú čast ník ů		
vlastníků	ůkíntsalv	vlast n ík ů		
pracovníků	ůkínvocarp	prac ov ník ů		
spolupracovníků	ůkínvocarpulops	spolu prac ov ník ů		
zákazníků	ůkínzakáz	zá kaz ník ů		
dlužníků	ůkínžuld	dluž n ík ů		
rejstříku	ukířtsjer	rejstřík u	zjevně souvisí s registrem, ale nevím jestli to spojovat	
problematiku	ukitamelborp	problem at ik u		
kosmetiku	ukitemsok	kosm et ik u		
politiků	ůkitilop	polit ik ů		
logistiku	ukitsigol	log ist ik u		
turistiku	ukitsirut	tur ist ik u		
analytiku	ukitylana	ana lyt ik u		
výcviku	ukivcýv	vý cvik u		
mexiku	ukixem	mexik u	"n	
délku	ukléd	dél k u		
snímku	ukmíns	s ním k u		
domku	ukmod	dom k u		
domků	ůkmod	dom k ů		
banku	uknab	bank u		
janků	ůknaj	jan k ů	"n	
článku	uknálč	člán k u		
vstupenku	ukneputsv	v stup enk u		
peněženku	uknežěnep	peněž enk u		
odpočinku	ukničopdo	od poči n k u		
tréninku	ukninért	trén ink u		
boku	ukob	bok u		
bangkoku	ukokgnab	bangkok u	"n	
úroků	ůkorú	ú rok ů		
šumperku	ukrepmuš	šumperk u		
uzávěrku	ukrěvázu	u zá věr k u		
kopírku	ukrípok	kop ír k u		
sasku	uksas	sas k u		
lesku	uksel	lesk u		
blesku	ukselb	blesk u		
thajsku	uksjaht	thaj sk u		
slovensku	uksnevols	slov en sk u		
maďarsku	uksraďam	maďar sk u		
bavorsku	uksrovab	bavor sk u		
rakousku	uksuokar	rakous k u		
přihlášku	ukšálhiřp	při hláš k u		
fanoušků	ůkšuonaf	fan oušk ů	"	
pastoušku	ukšuotsap	past ouš k u	"	
zpočátku	uktáčopz	z počát k u		
sluchátku	uktáhculs	sluch á tk u		
poplatků	ůktalpop	po plat k ů		
poznatků	ůktanzop	po zn a tk ů		
padesátku	uktásedap	pade sát k u		
svátků	ůktávs	svát k ů		
majetku	uktejam	m aj e tk u	"	
jednotku	uktondej	jedn ot k u		
částku	uktsáč	část k u		
pojistku	uktsijop	po jist k u		
lístku	uktsíl	líst k u		
kaučuku	ukučuak	kaučuk u		
mouku	ukuom	mouk u		
výuku	ukuýv	vý uk u		
požadavků	ůkvadažop	po žad a v k ů		
objednávku	ukvándejbo	ob jedn á v k u		
stovku	ukvots	st ovk u		
prvků	ůkvrp	prv k ů		
zakázku	ukzákaz	za káz k u		
schůzku	ukzůhcs	s chůz k u		
pohrůžku	ukžůrhop	po hrůž k u		
obalu	ulabo	o bal u		
areálu	uláera	areál u		
pragorealu	ulaerogarp	prag o real u		
halu	ulah	hal u		
potenciálu	uláicnetop	potenc iál u		
profesionálů	ůlánoiseforp	pro fes ionál ů		
personálu	ulánosrep	person ál u		
žurnálu	ulánruž	žurnál u		
minerálů	ůlárenim	minerál ů		
naturalu	ularutan	natural u		
kapitálu	ulátipak	kapitál u		
krystalů	ůlatsyrk	krystal ů		
modelu	uledom	model u		
kapelu	ulepak	kapel u		
předkladatelů	ůletadalkdeřp	před klad a tel ů		
překladatelů	ůletadalkeřp	pře klad a tel ů		
pořadatelů	ůletadařop	po řad a tel ů		
podnikatelů	ůletakindop	pod nik a tel ů		
odběratelů	ůletarěbdo	od běr a tel ů		
zadavatelů	ůletavadaz	za d a v a tel ů		
dodavatelů	ůletavadod	do d a v a tel ů		
uživatelů	ůletavižu	u ži v a tel ů		
ukazatelů	ůletazaku	u kaz a tel ů		
učitelů	ůletiču	uč i tel ů		
majitelů	ůletijam	m aj i tel ů	"	
věřitelů	ůletiřěv	věř i tel ů		
manželů	ůležnam	manžel ů		
automobilů	ůlibomotua	auto mobil ů		
cyklu	ulkyc	cykl u		
úkolu	ulokú	úkol u		
úkolů	ůlokú	úkol ů		
monopolu	uloponom	mon o pol u		
kontrolu	ulortnok	kontrol u		
úmyslu	ulsymú	ú mysl u		
terajoulů	ůluojaret	tera joul ů		
reklamu	umalker	reklam u		
termozáznamu	umanzázomret	term o zá znam u		
programů	ůmargorp	program ů		
šedému	umédeš	šed ému		
americkému	umékcirema	americ k ému		
elektrickému	umékcirtkele	elektr ic k ému		
zastaralému	umélaratsaz	za star a l ému		
trvalému	umélavrt	trv a l ému		
umělému	umélěmu	um ě l ému		
deklarovanému	uménavoralked	de klar ova n ému		
žádnému	uméndáž	žádn ému		
přiměřenému	uméneřěmiřp	při měř en ému		
stejnému	uménjets	stejn ému		
ochrannému	uménnarhco	o chran n ému		
šestičlennému	uménnelčitseš	šest i člen n ému		
dobrému	umérbod	dobr ému		
nejistému	umétsijen	ne jist ému		
systémů	ůmétsys	systém ů		
časovému	umévosač	čas ov ému		
bytovému	umévotyb	bytov ému		
vyměřovacímu	umícavořěmyv	vy měř ova c ímu		
finančnímu	umínčnanif	finanč n ímu		
telefonnímu	umínnofelet	tele fon n ímu		
dnešnímu	umínšend	dneš n ímu		
životnímu	umíntoviž	ži v ot n ímu		
vlastnímu	umíntsalv	vlast n ímu		
nejpovolanějšímu	umíšjěnalovopjen	nej po vol a n ějš ímu		
dalšímu	umíšlad	dal š ímu		
příchozímu	umízohcířp	pří choz ímu		
režimu	umižer	režim u		
pronájmu	umjánorp	pro ná jm u		
příjmu	umjířp	pří jm u		
příjmů	ůmjířp	pří jm ů		
přelomu	umoleřp	pře lom u		
firmu	umrif	firm u		
výzkumů	ůmukzýv	vý zkum ů		
týmu	umýt	tým u		
američanů	ůnačirema	američ an ů		
ochranu	unarhco	o chran u		
dvoustranu	unartsuovd	dv ou stran u		
podepsánu	unáspedop	pode ps á n u		
karavanů	ůnavarak	karavan ů		
výrobnu	unborýv	vý rob n u		
lednu	undel	led n u	"	
dohlédnu	undélhod	do hléd n u		
týdnu	undýt	týdn u		
hygienu	uneigyh	hygien u		
terénu	unéret	terén u		
uzavřenu	uneřvazu	u za vř e n u		
betakarotenu	unetorakateb	beta karoten u	tady bych nechala "beta" v kuse (srov. automobil), ale vůbec na tom netrvám	
designu	ungised	design u		
utáhnu	unhátu	u táh n u		
vitamínů	ůnímativ	vitamín ů		
termínů	ůnímret	termín ů		
bulletinu	unitellub	bulletin u		
třetinu	uniteřt	tř et in u	"	
odstínů	ůnítsdo	od stín ů		
šestinu	unitseš	šest in u		
polovinu	univolop	pol ovin u		
benzinu	unizneb	benzin u	dá se jistě i dělit benz-in, nemám názor	
benzínu	unízneb	benzín u	dá se jistě i dělit benz-in, nemám názor	
benzínů	ůnízneb	benzín ů	dá se jistě i dělit benz-in, nemám názor	
říjnu	unjíř	říjn u	"	
kotelnu	unletok	kotel n u		
bonnu	unnob	bonn u		
stadionu	unoidats	stadion u		
regionů	ůnoiger	region ů		
milionu	unoilim	mili on		
milionů	ůnoilim	mili on ů		
kamionů	ůnoimak	kamion ů		
sezónu	unózes	sezón u		
výtopnu	unpotýv	vý top n u		
srpnu	unprs	srpn u		
stupňů	ůňputs	stup ň ů		
továrnu	unrávot	továr n u		
květnu	untěvk	květ n u		
tunu	unut	tun u		
lakovnu	unvokal	lak ov n u		
červnu	unvreč	červn u	"	
plynu	unylp	plyn u		
dobou	uobod	dob ou		
dlouhodobou	uobodohuold	dlouh o dob ou		
tvorbou	uobrovt	tvor b ou		
chybou	uobyhc	chyb ou		
hrozbou	uobzorh	hroz b ou		
dlažbou	uobžald	dlaž b ou		
údržbou	uobžrdú	ú drž b ou		
iacoccou	uoccocai	iacocc ou	"n	
vládou	uodálv	vlád ou		
kanadou	uodanak	kanad ou		
radou	uodar	rad ou		
řadou	uodař	řad ou		
předsedou	uodesdeřp	před sed ou		
místopředsedou	uodesdeřpotsím	míst o před sed ou		
šedou	uodeš	šed ou		
provedou	uodevorp	pro ved ou		
nepřijdou	uodjiřpen	ne při jd ou		
dohodou	uodohod	do hod ou		
výhodou	uodohýv	vý hod ou		
metodou	uodotem	metod ou		
nebudou	uoduben	ne bud ou		
alfou	uofla	alf ou		
omegou	uogemo	omeg ou		
jógou	uogój	jóg ou		
prahou	uoharp	prah ou		
nadváhou	uohávdan	nad váh ou		
tichou	uohcit	tich ou		
suchou	uohcus	such ou		
polohou	uoholop	po loh ou		
nepomohou	uohomopen	ne po moh ou		
zásluhou	uohulsáz	zá sluh ou		
pákou	uokáp	pák ou		
leteckou	uokcetel	let ec k ou		
keramickou	uokcimarek	keramic k ou	"	
biochemickou	uokcimehcoib	bio chem ick ou		
ekonomickou	uokcimonoke	eko nom ick ou		
značkou	uokčanz	znač k ou		
republikou	uokilbuper	republik ou		
ekonomikou	uokimonoke	eko nom ik ou		
výjimkou	uokmijýv	vý jim k ou		
bankou	uoknab	bank ou		
thajskou	uoksjaht	thaj sk ou		
podnikatelskou	uoksletakindop	pod nik a tel sk ou		
džentlmenskou	uoksnemltnežd	džentl men sk ou		
hospodářskou	uoksřádopsoh	hospod ář sk ou		
vyhláškou	uokšálhyv	vy hláš k ou		
krátkou	uoktárk	krát k ou		
zkratkou	uoktarkz	z krat k ou		
pětistovkou	uokvotsitěp	pět i st ovk ou		
nízkou	uokzín	níz k ou		
položkou	uokžolop	po lož k ou		
zastaralou	uolaratsaz	za star a l ou		
rozsáhlou	uolhászor	roz sáh l ou		
stodolou	uolodots	stodol ou		
firmou	uomrif	firm ou		
osmou	uomso	osm ou		
předpokládanou	uonadálkopdeřp	před po klád a n ou		
ochranou	uonarhco	o chran ou		
předepsanou	uonaspedeřp	přede ps a n ou		
stanou	uonats	sta n ou		
nedostanou	uonatsoden	ne do stan ou		
zůstanou	uonatsůz	z ů sta n ou		
předávanou	uonavádeřp	pře d á v an ou		
užívanou	uonavížu	u ží v a n ou		
požadovanou	uonavodažop	po žad ova n ou		
nadiktovanou	uonavotkidan	na dikt ova n ou		
potřebnou	uonbeřtop	po třeb n ou		
obdobnou	uonbodbo	ob dob n ou		
užitečnou	uončetižu	u ži t eč n ou		
zvládnou	uondálvz	z vlád n ou		
vypadnou	uondapyv	vy pad n ou		
nejednou	uondejen	ne jedn ou		
výslednou	uondelsýv	vý sled n ou		
úrodnou	uondorú	ú rod n ou		
cenou	uonec	cen ou		
zkrácenou	uonecárkz	z krác en ou		
nucenou	uonecun	nuc en ou		
osvědčenou	uonečděvso	o s věd č en ou		
určenou	uonečru	u rč en ou		
zavedenou	uonedevaz	za ved en ou		
uvedenou	uonedevu	u ved en ou		
povolenou	uonelovop	po vol en ou		
opatřenou	uoneřtapo	o patř en ou		
stanovenou	uonevonats	stanov en ou		
vyváženou	uonežávyv	vy váž en ou		
odloženou	uonežoldo	od lož en ou		
němčinou	uoničměn	něm č in ou		
hodinou	uonidoh	hodin ou		
skupinou	uonipuks	s kup in ou		
elektřinou	uoniřtkele	elektř in ou		
angličtinou	uonitčilgna	angl ičt in ou		
tisknou	uonksit	tisk n ou		
nereálnou	uonláeren	ne reál n ou		
volitelnou	uonletilov	vol i teln ou		
nedílnou	uonlíden	ne díl n ou		
významnou	uonmanzýv	vý znam n ou		
výkonnou	uonnokýv	vý kon n ou		
topnou	uonpot	top n ou		
tiskárnou	uonráksit	tisk árn ou		
suchopárnou	uonrápohcus	such o pár n ou		
průměrnou	uonrěmůrp	prů měr n ou		
prostornou	uonrotsorp	prostor n ou		
příslušnou	uonšulsířp	pří sluš n ou		
bezplatnou	uontalpzeb	bez plat n ou		
samostatnou	uontatsomas	sam o stat n ou		
jednotnou	uontondej	jedn ot n ou		
pojistnou	uontsijop	po jist n ou		
pojišťovnou	uonvoťšijop	po jišť ov n ou		
výstižnou	uonžitsýv	vý stiž n ou		
sypou	uopys	syp ou		
akupresurou	uoruserpuka	aku pres ur ou		
strukturou	uorutkurts	strukt ur ou		
nepřinesou	uoseniřpen	ne při nes ou		
ztrátou	uotártz	z trát ou		
podstatou	uotatsdop	pod sta t ou		
odečtou	uotčedo	ode čt ou		
osvětou	uotěvso	o svět ou		
kvalitou	uotilavk	kval it ou		
prioritou	uotiroirp	prior it ou		
produktivitou	uotivitkudorp	pro dukt iv it ou		
důležitou	uotiželůd	dů lež it ou		
variantou	uotnairav	vari ant ou		
hodnotou	uotondoh	hod n ot ou		
spoustou	uotsuops	s poust ou		
jihlavou	uovalhij	jihlav ou		
přípravou	uovarpířp	pří prav ou		
správou	uovárps	s práv ou		
výstavou	uovatsýv	vý stav ou		
návštěvou	uovětšván	návštěv ou		
nákladovou	uovodalkán	ná klad ov ou		
mzdovou	uovodzm	mzd ov ou		
zámkovou	uovokmáz	zámk ov ou		
blokovou	uovokolb	blok ov ou		
úrokovou	uovokorú	ú rok ov ou		
práškovou	uovokšárp	práš k ov ou		
jednotlačítkovou	uovoktíčaltondej	jedn o tlač í tk ov ou		
dvoutlačítkovou	uovoktíčaltuovd	dv ou tlač í tk ov ou		
kapitálovou	uovolátipak	kapitál ov ou		
lednovou	uovondel	led n ov ou	"	
cenovou	uovonec	cen ov ou		
tónovou	uovonót	tón ov ou		
pětikorunovou	uovonurokitěp	pět i korun ov ou		
stokorunovou	uovonurokots	st o korun ov ou		
laserovou	uovoresal	laser ov ou		
přenosovou	uovosoneřp	pře nos ov ou		
světovou	uovotěvs	svět ov ou		
silvovou	uovovlis	silv ov ou		
chápu	upáhc	cháp u		
nechápu	upáhcen	ne cháp u		
principu	upicnirp	princip u		
ropu	upor	rop u		
evropu	uporve	evrop u		
nákupu	upukán	ná kup u		
přístupu	uputsířp	pří stup u		
postupů	ůputsop	po stup ů		
vstupu	uputsv	v stup u		
typů	ůpyt	typ ů		
odběru	urěbdo	od běr u		
bariéru	uréirab	bariér u	"	
chrysleru	urelsyrhc	chrysler u		
toneru	urenot	toner u		
partnerů	ůrentrap	partner ů		
závěru	urěváz	zá věr u		
severu	ureves	sever u		
úvěru	urěvú	ú věr u		
úvěrů	ůrěvú	ú věr ů		
manažerů	ůrežanam	manaž er ů		
pasažerů	ůrežasap	pasaž ér ů		
hru	urh	hr u		
papírů	ůrípap	papír ů		
termopapíru	urípapomret	term o papír u		
cukru	urkuc	cukr u		
oborů	ůrobo	o bor ů		
souborů	ůrobuos	sou bor ů		
výboru	urobýv	vý bor u		
rozboru	urobzor	roz bor u		
seniorů	ůroines	senior ů		
kontrolorů	ůrolortnok	kontrol or ů		
podporu	uropdop	pod por u		
faktorů	ůrotkaf	fakt or ů	"	
traktorů	ůrotkart	traktor ů		
sektoru	urotkes	sekt or u		
motoru	urotom	motor u		
motorů	ůrotom	motor ů		
prostorů	ůrotsorp	prostor ů		
autorů	ůrotua	autor ů		
hovoru	urovoh	hovor u		
rozhovoru	urovohzor	roz hovor u		
vzorů	ůrozv	v zor ů		
tatru	urtat	tatr u		
litrů	ůrtil	litr ů		
centru	urtnec	centr u		
strukturu	urutkurts	strukt ur u		
národohospodářů	ůřádopsohodorán	ná rod o hospod ář ů		
seminářů	ůřánimes	semin ář ů		
akcionářů	ůřánoicka	akci onář ů		
haléřů	ůřélah	haléř ů		
výkresů	ůserkýv	vý kres ů		
stresu	userts	stres u		
předpisů	ůsipdeřp	před pis ů		
dopisu	usipod	do pis u		
časopisu	usiposač	čas o pis u		
servisu	usivres	servis u		
přenosu	usoneřp	pře nos u		
přenosů	ůsoneřp	pře nos ů		
výnosu	usonýv	vý nos u		
výnosů	ůsonýv	vý nos ů		
konkursu	usruknok	konkurs u		
kusů	ůsuk	kus ů		
grošů	ůšorg	groš ů		
platu	utalp	plat u		
formátů	ůtámrof	form át ů		
obratu	utarbo	ob rat u		
zkratu	utarkz	z krat u		
adresátů	ůtáserda	adres át ů		
státu	utáts	stát u		
počtu	utčop	po čt u		
rozpočtu	utčopzor	roz po čt u		
účtu	utčú	ú čt u		
letů	ůtel	let ů		
motorletu	utelrotom	motor let u		
předmětů	ůtěmdeřp	před mět ů		
dekretu	uterked	de kret u		
bionaftu	utfanoib	bio naft u		
kapacitu	uticapak	kapacit u		
